series_id,series_name,units,date,raw_value,is_missing,normalized_value
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-05-01,97.5956,false,98.04257610446023420775314660
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-06-01,96.9217,false,97.36558972354966291322137625
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-07-01,97.3075,false,97.75315664112689752582021436
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-08-01,97.2654,false,97.71086382819273065907472166
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-09-01,97.3037,false,97.74933923758414612217097749
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-10-01,96.786,false,97.22926823387825094606310168
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-11-01,97.2483,false,97.69368551225034934265315574
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-12-01,97.2445,false,97.68986810870759793900391887
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-01-01,95.7457,false,96.18420378505607062598386042
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-02-01,96.9553,false,97.39934360750662269285673385
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-03-01,97.0896,false,97.53425868534649466919686852
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-04-01,96.564,false,97.00625150059119525918663185
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-05-01,97.1046,false,97.54932738354156599939122459
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-06-01,96.9264,false,97.37031124898411859668227449
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-07-01,96.1663,false,96.60673008244587072463360460
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-08-01,96.6244,false,97.06692812532334914876923896
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-09-01,96.0864,false,96.52646415006012410579833461
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-10-01,95.4449,false,95.88202615725090688448637338
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-11-01,95.7246,false,96.16300714959500362151046622
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-12-01,96.1524,false,96.59276642211843795865350131
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-01-01,95.7673,false,96.20590271045697334146373316
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-02-01,96.9554,false,97.39944406549458983505802956
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-03-01,97.3898,false,97.83583356522385555748658132
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-04-01,97.3314,false,97.77716610025104451192988836
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-05-01,97.2482,false,97.69358505426238220045186003
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-06-01,97.5794,false,98.02630191040955717114324204
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-07-01,98.0693,false,98.51844559346058681529091126
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-08-01,98.084,false,98.53321291769175671888138021
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-09-01,98.0473,false,98.49634483610781553100585570
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-10-01,97.2128,false,97.65802292652201386119317971
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-11-01,97.1299,false,97.57474325449725297631903850
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-12-01,96.9857,false,97.42988283584863392205062882
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-01-01,97.0786,false,97.52320830667010902705434074
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-02-01,97.7645,false,98.21224964613673738574159594
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-03-01,97.876,false,98.32426030272010094018630938
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-04-01,98.5997,false,99.05127476163830905096334188
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-05-01,98.6976,false,99.14962313185814126603183915
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-06-01,98.6995,false,99.15153183362951696785645759
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-01-01,99.9945,false,100
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-02-01,100.008,false,100.0135007425408397461860402
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-03-01,99.5319,false,99.53737455560055803069168804
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-04-01,100.2563,false,100.2618143997919885593707654
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-05-01,100.4374,false,100.4429243608398461915405347
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-06-01,100.5364,false,100.5419298061393376635714964
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-07-01,100.6573,false,100.6628364560050802794153678
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-08-01,99.8184,false,99.82389031396726819975098630
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-09-01,98.638,false,98.64342538839636179989899444
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-10-01,100.2149,false,100.2204121226667466710669087
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-11-01,100.2105,false,100.2160118806534359389766437
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-12-01,99.6964,false,99.70188360359819790088454865
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-01-01,98.9085,false,98.91394026671466930681187465
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-02-01,99.5125,false,99.51797348854186980283915615
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-03-01,99.0308,false,99.03624699358464715559355765
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-04-01,99.7322,false,99.73768557270649885743715904
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-05-01,99.3116,false,99.31706243843411387626319448
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-06-01,99.4999,false,99.50537279550375270639885194
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-07-01,100.4904,false,100.4959272760001800099005445
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-08-01,100.0991,false,100.1046057533164324037822080
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-09-01,100.129,false,100.1345073979068848786683268
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-10-01,99.5387,false,99.54417492962112916210391572
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-11-01,99.612,false,99.61747896134287385806219342
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-12-01,99.8327,false,99.83819110051052807904434744
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-01-01,99.8224,false,99.82789053397936886528759082
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-02-01,99.1796,false,99.18505517803479191355524554
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-03-01,99.0057,false,99.01114561300871547935136433
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-04-01,98.425,false,98.43041367275200136007480411
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-05-01,98.3877,false,98.39311162113916265394596703
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-06-01,98.8945,false,98.89993949667231697743375886
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-07-01,98.3299,false,98.33530844196430803694203181
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-08-01,99.0193,false,99.02474636104985774217581967
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-09-01,98.6065,false,98.61192365580106905879823390
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-10-01,98.3453,false,98.35070928901089559925795919
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-11-01,98.0805,false,98.08589472420983154073474041
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-12-01,98.3657,false,98.37111041107260899349464221
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-01-01,98.4241,false,98.42951362324927871032906810
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-02-01,98.5115,false,98.51691843051367825230387671
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-03-01,97.1518,false,97.15714364290035951977358755
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-04-01,88.0105,false,88.01534084374640605233287831
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-05-01,89.5503,false,89.55522553740455725064878568
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-06-01,92.314,false,92.31907754926520958652725900
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-07-01,93.4759,false,93.48104145728015040827245499
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-08-01,95.3148,false,95.32004260234312887208796484
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-09-01,95.2481,false,95.25333893364135027426508458
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-10-01,96.4189,false,96.42420333118321507682922561
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-11-01,96.8214,false,96.82672546990084454645005475
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-12-01,97.5177,false,97.52306376850726789973448540
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-01-01,98.3819,false,98.38731130212161668891789048
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-02-01,93.6248,false,93.62994964723059768287255799
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-03-01,97.2677,false,97.27305001775097630369670332
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-04-01,98.746,false,98.75143132872307976938731630
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-05-01,99.869,false,99.87449309712034161878903340
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-06-01,100.0488,false,100.0543029866642665346594063
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-07-01,100.2577,false,100.2632144767962237923085770
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-08-01,99.4964,false,99.50187260299316462405432299
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-09-01,98.2499,false,98.25530404172229472620994155
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-10-01,99.2535,false,99.25895924275835170934401392
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-11-01,99.3922,false,99.39766687167794228682577542
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-12-01,98.9217,false,98.92714099275460150308266955
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-01-01,97.8592,false,97.86458255204036221992209572
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-02-01,98.309,false,98.31440729240108205951327323
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-03-01,98.2927,false,98.29810639585177184745160984
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-04-01,97.5766,false,97.58196700818545019976098685
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-05-01,97.2076,false,97.21294671206916380400922051
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-06-01,96.4231,false,96.42840356219592077564266035
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-07-01,95.966,false,95.97127842031311722144717959
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-08-01,95.8673,false,95.87257299151453329933146323
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-09-01,95.6455,false,95.65076079184355139532674297
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-10-01,95.5067,false,95.51195315742365830120656636
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-11-01,95.4209,false,95.42614843816409902544639955
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-12-01,92.8683,false,92.87340803744205931326222942
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-01-01,95.2434,false,95.24863867512713199225957428
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-02-01,95.4638,false,95.46905079779387866332648296
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-03-01,95.0973,false,95.10253063918515518353509443
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-04-01,95.7658,false,95.77106740870747891134012371
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-05-01,95.2962,false,95.30144157928686077734275385
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-06-01,94.6488,false,94.65400597032836806024331338
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-07-01,94.8808,false,94.88601873103020666136637515
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-08-01,95.4023,false,95.40754741510783093070118857
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-09-01,95.7689,false,95.77416757921685692713099220
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-10-01,95.8613,false,95.86657266149638230102655646
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-11-01,95.7129,false,95.71816449904744760961852902
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-12-01,95.9704,false,95.97567866232642795353744456
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-01-01,94.6876,false,94.69280810444574451594837716
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-02-01,95.7511,false,95.75636660016300896549310212
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-03-01,95.9109,false,95.91617538964643055368045242
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-04-01,95.4406,false,95.44584952172369480321417678
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-05-01,96.1867,false,96.19199055948077144242933361
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-06-01,96.1598,false,96.16508907989939446669566826
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-07-01,96.04,false,96.04528249053697953387436309
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-08-01,95.8477,false,95.85297191345524003820210112
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-09-01,95.9468,false,95.95207736425503402687147793
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-10-01,95.883,false,95.88827385506202841156263594
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-11-01,95.9436,false,95.94887718824535349444219432
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-12-01,96.3771,false,96.38240103205676312197170844
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-01-01,95.4621,false,95.46735070428873588047342604
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-02-01,96.2508,false,96.25609408517468460765342094
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-03-01,96.6279,false,96.63321482681547485111681142
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-04-01,96.5384,false,96.54370990404472245973528544
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-05-01,95.8641,false,95.86937281550485276690217962
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-06-01,96.5779,false,96.58321207666421653190925501
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-07-01,96.8267,false,96.83202576141687792828605573
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-08-01,96.7442,false,96.74952122366730170159358765
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-09-01,96.6947,false,96.70001850101755596557810680
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-10-01,95.7303,false,95.73556545610008550470275865
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-11-01,95.7672,false,95.77246748571171414427793529
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-12-01,95.4627,false,95.46795073729055098030391672
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-01-01,94.6256,false,94.63080469425818420013100721
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-02-01,95.5634,false,95.56865627609518523518793534
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-03-01,95.8638,false,95.86907279900394521698693428
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-04-01,96.2323,false,96.23759306761871902954662506
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-05-01,95.3672,false,95.37244548450164759061748396
IPNMAN,Industrial Production: Nondurable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-06-01,95.5366,false,95.54185480201411077609268510
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-01-01,76.3856,false,100
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-02-01,76.3458,false,99.94789593850149766448126348
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-03-01,76.16,false,99.70465637502356465092897091
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-04-01,77.1705,false,101.0275496952305146519762887
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-05-01,77.1223,false,100.9644487966318258938857586
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-06-01,77.2492,false,101.1305795856810707777382124
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-07-01,77.0437,false,100.8615498209086529398211181
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-08-01,77.0086,false,100.8155987515971596740746947
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-09-01,77.1335,false,100.9791112460987411239814834
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-10-01,78.0404,false,102.1663769087367252466433464
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-11-01,78.1803,false,102.3495266123457824511426237
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2017-12-01,78.0446,false,102.1718753272868184579292432
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-01-01,77.8575,false,101.9269338723529042123122683
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-02-01,78.5845,false,102.8786839404285624515615509
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-03-01,78.5797,false,102.8724000335141702100919545
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-04-01,79.1923,false,103.6743836534634800276491904
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-05-01,78.5703,false,102.8600940491401520705473283
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-06-01,79.1408,false,103.6069625688611466035483128
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-07-01,79.1885,false,103.6694088938229195031524266
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-08-01,79.3649,false,103.9003424729268343771600930
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-09-01,79.3896,false,103.9326784105904777863890576
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-10-01,79.0829,false,103.5311629417062901908213066
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-11-01,78.8728,false,103.2561110994742464548291825
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2018-12-01,79.1512,false,103.6205777005089964600657716
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-01-01,78.4546,false,102.7086257095578224167905993
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-02-01,77.9977,false,102.1104763201441109319033954
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-03-01,77.8167,false,101.8735206635805701598206992
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-04-01,77.3266,false,101.2319075846756456714354538
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-05-01,77.3386,false,101.2476173519616262751094447
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-06-01,77.6484,false,101.6531911773946921932929767
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-07-01,77.1189,false,100.9599976959007980561781278
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-08-01,77.6535,false,101.6598678284912339498544228
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-09-01,77.0507,false,100.8707138518254749586309461
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-10-01,76.4496,false,100.0837854255252298862612848
MCUMFN,Capacity Utilization: Manufacturing (NAICS),"Percent, Seasonally Adjusted",2019-11-01,77.1244,false,100.9671980059068724995287070
